run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,amp_tsr,phase_tsr,amp_cp,phase_cp,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,sys_unc_tsr,sys_unc_cp,sys_unc_cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upup,mean_upvp,mean_upwp,mean_vpvp,mean_vpwp,mean_wpwp,k,exp_unc_mean_u,exp_unc_mean_v,exp_unc_mean_w
0,1.0000519010767162,0.016958566983426047,15.0,29.86,44.0,14.0,3.1006129856689024,-0.02583539389999912,1.0525808845170739,0.023173403261369574,0.38393610923834653,0.08546613468359915,-0.003081816374088659,0.04044197217535855,0.06736190355963524,0.49549202550561205,0.007047747313252292,0.013845821673775856,0.015970791633995965,1.1031477931132716e-05,0.0031002236293111636,0.0003959740211954083,0.004069289561232011,0.010041897430922072,0.00924499497402978,13.000891791809496,20.912180212569787,13.223131067758244,15.0,29.86,0.0,0.25,0.39895284634374295,-0.06769090925130886,-0.19253432028315845,0.16194072722973313,0.20331342227512247,0.14226529731767165,0.026215966262964723,0.0037743399716942847,-0.00527403943770518,0.04132242971504138,4.19268540800704e-05,0.020232604788980774,0.04388550038349344,0.03179984559023049,0.0351267482740166,0.030110265242879995
1,1.0000688096862211,0.015110307514198376,15.0,29.66,42.0,14.0,2.9998124096689693,0.016536753779623683,1.039575133319105,0.03270271851947366,0.22869343754448415,0.08855489742968062,2.0790796647202723,0.04132674783107216,0.06924240990790223,0.47045289083212477,0.005269055448049663,0.014376908833456008,0.01811496483549728,1.0856012828481662e-05,0.002999500103788445,0.000395959709408982,0.003042315686702835,0.010137137564854837,0.010480156288338881,13.0015451422699,20.999526437053618,13.17353539318373,15.0,29.66,0.0,0.25,0.3959986342715523,-0.07183993170582197,-0.21434890841992157,0.1719848925335769,0.20865038513093812,0.13981855211709354,0.02956870465846822,0.007084568082542328,-0.0035243179425633255,0.043520124859242636,0.0016807504260310654,0.01954255997603987,0.046315694746875365,0.025923367073185287,0.0418796888227519,0.024504707261093356
2,1.0001535472972973,0.013092541643825768,15.0,29.8,41.0,13.0,2.89959874924874,0.04950560033177915,1.025783058303426,0.04239950438784781,2.2289125537321053,0.09009909468572237,2.059835098680445,0.04573400447693266,0.06979317127025358,0.44598397712464993,0.0066738700921137924,0.009002362635155066,0.008285328965448863,1.0683741561944647e-05,0.0028988997551171506,0.0003958916589885056,0.004033016710644841,0.008045846685959677,0.005049395123011145,12.000799543738513,17.757119658391186,12.706121928698613,15.0,29.8,0.0,0.25,0.3682398648283246,-0.050853040669824476,-0.17244425672692454,0.17104935233404128,0.18916123135860072,0.12660674627581373,0.029247996514660573,0.007316398528557766,-0.005027330189000125,0.03576988294523413,-0.0015731918370036977,0.0160238529092366,0.04052086618456566,0.03313845857169578,0.0357565411953346,0.030409751394409844
3,1.0002152406417113,0.011981293074832889,15.0,29.96,40.0,13.0,2.800085714784517,0.0911492620641792,1.0242839779769632,0.0566291979285971,0.08802784697205328,0.09779487582025682,2.0536121004688033,0.05058943661391089,0.07371478109817496,0.43616601993594284,0.00598107828340417,0.012837987702054318,0.012383302984465052,1.0516070674755476e-05,0.002799162198369137,0.0003958427000878165,0.0036143698414942958,0.009448486384039724,0.007511203512981049,12.000964491153507,19.972923550995098,12.317663483671968,15.0,29.96,0.0,0.25,0.3764993310883785,-0.04058375127643281,-0.1655060160701396,0.16107015270438801,0.18185287943476935,0.13561735196801966,0.02593491149713715,0.00446585147788402,-0.006814374568174461,0.033059413098817485,-0.0027003338344432737,0.01838591907388363,0.03869012183491913,0.032023596556572165,0.03271796835373418,0.03626488199315032
4,1.0002089552238806,0.0108927234547675,15.0,29.74,38.0,12.0,2.6990629976790776,0.12324061286189347,1.0167791842274978,0.06715303637285189,0.046980043786748506,0.101284167359003,2.0368883281923567,0.057653491786446444,0.07800562280316199,0.41392895451123024,0.005813889271390827,0.0165578147604485,0.021351870154671087,1.0349860924518513e-05,0.0026982617629117437,0.0003958471601060463,0.0036940049711190813,0.01159179640289829,0.013580732485851257,11.000836635608824,16.784206341223552,11.090665281201497,15.0,29.74,0.0,0.25,0.37367662073306274,-0.05035379921202074,-0.1588839891577851,0.1591880077355965,0.1737669869982195,0.13475747316524858,0.0253322229531443,0.0005654680275142179,-0.004024362431827235,0.030184723244737064,0.002044418564548859,0.018153416608966175,0.03683518140342377,0.031188709396848466,0.01826919736153255,0.03494608060535465
5,1.0001982382550334,0.009851744495775206,15.0,29.9,37.0,12.0,2.59925753252666,0.15082988178163573,0.9992092686060765,0.07714993349373983,2.112184189948839,0.1032529899710263,2.02538648627795,0.06456225667662262,0.07958073514823884,0.3885007025157361,0.006601688840078788,0.011736567281380995,0.013558111083296553,1.0189127927407486e-05,0.0025985696801082933,0.0003958544980944024,0.004194543668779087,0.008943241016030994,0.00863727182506934,11.000628876733064,18.801945168416964,11.224584845044845,15.0,29.9,0.0,0.25,0.381051359851013,-0.09517360644185474,-0.14700067132983308,0.16947021648531227,0.17129716260571834,0.1400353647267639,0.028710513404724098,-0.0008285117901957313,-0.006851917991609578,0.02933286475427267,0.0030180769990344287,0.019603322869669818,0.03882335051433329,0.05800848725593037,0.027027033621886423,0.043628533500087094
6,1.000161834924966,0.009039172745694182,15.0,29.66,35.0,11.0,2.4991969429439957,0.17766592036695658,0.9965059768868441,0.09223016478873781,-0.026544914732114813,0.11075087360467384,-0.09538764582873939,0.07231922589523579,0.08495687733866573,0.3836144369293517,0.006312668872434961,0.018240642458788404,0.022042534584378874,1.0031950088657639e-05,0.0024987947107932033,0.0003958831212366779,0.004240935622824274,0.012972209776912338,0.01482047406008277,10.00055560465965,13.818665214233624,10.070930675350914,15.0,29.66,0.0,0.25,0.37630204775111603,-0.05305390651652374,-0.1364508868215922,0.1598674465373404,0.1603258792300606,0.12560079830124166,0.02554887773183615,-0.000561355678025084,-0.004341416836700934,0.025695617715494203,0.005819514711955085,0.015770180056237326,0.03350733775178384,0.03819857876469457,0.02711905022077848,0.03359646781413213
7,1.0001145482130813,0.008288813308172365,15.0,29.83,34.0,11.0,2.4000708634943857,0.18746734372529925,0.9760353757314068,0.10246542469205752,2.029703497867806,0.11348412776940804,1.9748814100898053,0.08026128042458883,0.08604495164619005,0.36484404982384894,0.003409669797976521,0.009636588466589328,0.011520830176928346,9.879976196525526e-06,0.0023999103930410705,0.00039591925603287166,0.0022906957733111705,0.007920842776655392,0.0077633006524908755,10.001847161267117,17.89041193657103,10.259340872580916,15.0,29.83,0.0,0.25,0.3533042155738612,-0.03493290627595045,-0.11377444366835132,0.14260750523917004,0.1498934727369549,0.11065695284461965,0.020330041562158622,-0.0016871753954433102,-0.003419340346027536,0.022460477965783102,0.0038023580805685796,0.012240832770100863,0.027515676149021295,0.03012630520725617,0.026183857863623972,0.027944248405445595
8,1.0001062113932737,0.007834882669766067,15.0,29.57,32.0,10.0,2.299204647162707,0.21554382302301323,0.9713883414674829,0.11829967147070812,2.0135548223623303,0.1220708450831245,1.965879903784093,0.09005449212697356,0.09100089907178997,0.35652404677675636,0.0048539763431176075,0.009812382666354395,0.009885019746602637,9.729027730224583e-06,0.0022991326895032606,0.0003959255582247731,0.0034723527206668428,0.008181650876728407,0.0070942191295182274,9.000723127679585,16.12654933073737,9.288391932821687,15.0,29.57,0.0,0.25,0.28214481809299075,-0.04717330133308949,-0.051645504532052064,0.14177505069621738,0.12441012429126923,0.1021894555094883,0.02009326720821977,-0.0026364955323460834,-0.0057844624301269625,0.015472567468507364,0.0005645192491043643,0.010439101191787828,0.023002467934257483,0.05647148577770636,0.023250333988996147,0.027655757216541264
9,1.0001098305084746,0.007836259822397414,15.0,29.75,31.0,10.0,2.2006507370367254,0.2275899698585802,0.9508784158771484,0.12841524302746996,1.9875341684503098,0.12517296699012923,1.9476427414430422,0.09540013052043564,0.09151622295170435,0.34006464418818183,0.005553903262723695,0.006552640997691436,0.008570610674834485,9.585417360554859e-06,0.002200532055322215,0.0003959214364035139,0.0039730461478716984,0.0063840034732699,0.006157739220900931,9.000536163355953,16.762305986512025,9.383411323642894,15.0,29.75,0.0,0.25,0.239617627130553,-0.03031536112733693,-0.03911830515991423,0.13880385279719284,0.13567775344526364,0.0960452867621483,0.019259978531157882,-0.003338056511541288,-0.004168241176243263,0.018402210510445455,0.002469448722781137,0.009221570093254071,0.023441879567428704,0.05446109432747471,0.03487615262298743,0.028700792076166024
10,1.0001660535117058,0.007529029061916678,15.0,29.95,30.0,10.0,2.1000802550368705,0.24637810470519086,0.9465231708577133,0.14599168599439058,1.9758044512691073,0.1345123066693875,1.942635066796603,0.10771997993384369,0.09858456256132538,0.3279914154654109,0.004580140459815425,0.009522275428027374,0.011201723731332464,9.442834787243372e-06,0.0020997509402900993,0.00039587665634104843,0.003276462285794455,0.007794160879417335,0.008033289324279378,9.000765100594643,15.70338660586393,9.224598693482388,15.0,29.95,0.0,0.25,0.2603816052996491,-0.004881270950306581,-0.04081103669492727,0.11206176237312968,0.11018578067070915,0.10087883497968694,0.012553638640156342,-0.0013883867726908665,-0.004915263401204182,0.012136845758247063,0.00103560833198527,0.01017313582199374,0.01743181011019857,0.035618180593040595,0.022757452415126563,0.02844940888822476
11,1.0001779993183368,0.006927384425848119,15.0,29.67,28.0,9.0,1.9983803162219387,0.25345440241636336,0.9263916106714538,0.15623151520220863,1.9569309087715487,0.13743135383281532,1.931440074420338,0.11380176562881393,0.09951131464253225,0.3050989564847584,0.002041344102399896,0.00655074905200729,0.008824603696902298,9.303749642332376e-06,0.001998012366113904,0.00039586599731326416,0.0015691605595102675,0.006278381980097572,0.006802931929868056,8.00299120426013,15.87543066218829,8.289685019703107,15.0,29.67,0.0,0.25,0.2823940013654672,-0.008007839146316503,-0.03509918207222699,0.11536398547284045,0.12276395946160414,0.09531746136847392,0.013304313067441486,0.000678247804928005,-0.0033429874995696846,0.0150658530727031,0.00029113452304399366,0.009082321843761287,0.018726243991952937,0.02077335103496321,0.020845942537423313,0.025841353814291736
12,1.0001619031607265,0.007104444438553986,15.0,29.87,27.0,9.0,1.8999305770178312,0.2615895759315606,0.911923414944024,0.17250061935756492,1.9165180824395436,0.145079370615776,1.8999720559006692,0.125013135485165,0.10457845577871096,0.3001163889612477,0.004063258299247218,0.004506891566810293,0.008519112973506804,9.174080354094937e-06,0.0018996389423831055,0.0003958778937323965,0.0031233185792841826,0.005156415984359526,0.006568899056017185,8.000734072083727,15.193111244056517,8.310836660721598,15.0,29.87,0.0,0.25,0.2627489906897885,0.008513113683540244,-0.01778715534389981,0.12202515411127436,0.11646194002333488,0.08677048754479813,0.014885128095154862,-0.0005924531364443825,-0.003095068830895726,0.013558822820510618,0.0019468571591276412,0.007526585861986997,0.017985268388826237,0.025846113741365438,0.01702513369999483,0.02559959693827368
13,1.0001782518926359,0.007057370987904234,15.0,29.53,25.0,8.0,1.800462168018453,0.26129106263635105,0.8982486580784712,0.18618389088992177,1.8636326077139036,0.149806225098445,1.8555366753145646,0.13418147549427928,0.10786406026614685,0.2967272875446162,0.0013232058982525986,0.009357882277535283,0.011733117699322212,9.047714901624583e-06,0.0018001518743088094,0.00039586417306113904,0.001106267034806773,0.008297447620070382,0.009818059085018682,7.005236620244368,10.920616573496739,7.127555493033119,15.0,29.53,0.0,0.25,0.2746520991542015,0.017794562987624288,-0.041898830034334214,0.11496660170863969,0.10934373840499059,0.10381712094413076,0.01321277122229795,-0.0016724620406874723,-0.002175889765591983,0.011951938863709922,0.0008147186422791926,0.01077428572480304,0.017969497905405456,0.016786013067068263,0.02356148586447863,0.02196734584951276
14,1.0001700778078486,0.00565562268840021,15.0,29.78,24.0,8.0,1.6992196076850965,0.25238217916677574,0.8694673875882991,0.19912645566752565,1.8023761711525488,0.15227487242454904,1.8049992126311334,0.1436844579898792,0.1096684888770588,0.2804287023162714,0.003329390538543568,0.006481085272441429,0.006941960347718299,8.924553631715806e-06,0.0016989411144074829,0.0003958690238051568,0.002783455281421112,0.0061486175888849325,0.005820145845688265,7.000804753931706,13.29586592241146,7.364590429713386,15.0,29.78,0.0,0.25,0.28245343731915284,-0.004991204356626608,-0.028370094691198104,0.11874929739732112,0.11332663049167246,0.09423679560064664,0.014096620354459565,-0.0024065485116898724,-0.002599197935863269,0.012838580481309668,0.001627771863807638,0.008877569391476877,0.017906385113623052,0.03158559468414509,0.012736950456431667,0.014748058040270788
15,1.0001402015288396,0.005200418045884763,15.0,29.39,22.0,7.0,1.5996070243806004,0.24469617689157172,0.8469478508224422,0.21409879791007452,1.7315035813406086,0.15585025871414201,1.7420711113100393,0.15465301197187703,0.11210681504352088,0.26979919945457126,0.0027846011681746437,0.004223060775786428,0.006987166500587637,8.808960114395706e-06,0.0015994048121315185,0.00039589144770915674,0.0025753292992942945,0.004855606571829521,0.006466574947021037,6.000840632879574,13.722174391817374,6.270323077058496,15.0,29.39,0.0,0.25,0.2694228631697493,-0.011002084760424436,-0.006238707392706255,0.10140763959469162,0.106323010604637,0.08778823039433756,0.010279936223841584,0.0002573337579991963,-0.0012177298591705271,0.011300654654018452,0.001674261512630377,0.007704095573185634,0.014642343225522835,0.0462679773762427,0.02706790569262608,0.014294186061643701
16,1.0001380457025921,0.005091919198173145,15.0,29.66,21.0,7.0,1.4994095009330382,0.22149878607260878,0.8158101989131169,0.2379301628431205,1.6753240332918446,0.1624538564480476,1.6944587982553916,0.17176742103215603,0.11675955356787904,0.2577284496181469,0.0011907675893924683,0.0037316573462412993,0.005976254936818323,8.69807201158119e-06,0.0014991790515501973,0.0003958915154556614,0.001101282705109343,0.0044175898831752885,0.00553333956931948,6.004482202806643,13.904760158684024,6.369769078279455,15.0,29.66,0.0,0.25,0.2821828101748219,0.004916098234364394,-0.02192053208800222,0.1060804783092627,0.11630939915980332,0.11921564790972147,0.011249229860628122,-0.00037602728757343227,-0.0012939476862628932,0.013523262459676765,0.002338709605293835,0.014207523376825765,0.019490007848565326,0.036150333587705356,0.029433214451654657,0.028819524521515753
17,1.0001298559946417,0.005291702725279278,15.0,29.93,20.0,6.0,1.4021284445421696,0.19772616516115632,0.7855844217085475,0.2720815585228066,1.6232929626464228,0.17355167847081804,1.652330036732864,0.19607665183410317,0.12472114864119617,0.25644071835877236,0.0038700830922776164,0.0032224641996017782,0.006619259522951818,8.596088200595907e-06,0.0014018879660410623,0.00039589646691909314,0.004061390922166821,0.004165823090721939,0.006934302442663158,5.000296015741993,12.626701911927853,5.215434330364127,15.0,29.93,0.0,0.25,0.31753415961850284,-0.012819490971130101,-0.048394172793020024,0.14373139527113774,0.141351231816353,0.1402825948558953,0.0206517954621451,0.00017663030922183495,-0.004851795162602101,0.019973479453101507,0.0023042037925154494,0.01967261592840497,0.030148945421825786,0.04229524924711153,0.04247724279534514,0.03440148677495381
18,1.0001458764665285,0.005830666512292875,15.0,29.49,18.0,6.0,1.300896476577557,0.17412896079561235,0.7531332603685186,0.29838988892496665,1.5584929617377061,0.17750741804303685,1.596604265119888,0.21345301287094873,0.12671173406179032,0.26869198857925547,0.003894212188321167,0.0030520732660648795,0.005375500396547165,8.495869736624723e-06,0.0013005972173324735,0.0003958822081570537,0.00408671321222695,0.0039059146822935996,0.005628002141154966,5.000285581481401,12.532564367322781,5.327189930408944,15.0,29.49,0.0,0.25,0.3600804277314442,-0.0012537106386735304,-0.03838888880667541,0.16240159198176546,0.16286979198879475,0.1445652006529582,0.026365173081981864,0.0011038811918406336,-0.0015202764234477772,0.02651741257735678,0.004028542365302221,0.02089188568108616,0.036887235670212404,0.05298435521094654,0.025283870626305636,0.032278551137529955
19,1.0001438552188555,0.005287546791123685,15.0,29.85,17.0,5.0,1.1986454205819144,0.15084891617537383,0.7171759987168125,0.3139632758101629,1.4724210979299424,0.17359701279191034,1.5225494804123634,0.22497485416482899,0.12439498743154957,0.2815770646760196,0.0014998575708719728,0.004315965625919786,0.002600245053723116,8.401367426991518e-06,0.001198374144420617,0.0003958821397090694,0.0018622348454426585,0.0053498875226132185,0.0031677845645725457,4.001255095974831,7.147180549559839,4.9476779550648935,15.0,29.85,0.0,0.25,0.45570370400632554,0.023105759546599852,-0.06705420877779003,0.18896822142921404,0.17013053376010007,0.15170555925797116,0.03569696548159854,-0.00012973935378913327,-0.0036716335778468638,0.028934649646321916,0.0056939817155644825,0.023006827694046605,0.04381922141098353,0.05290531375579966,0.019175927466663197,0.045334600219946466
20,1.000180312061711,0.005379270480625167,15.0,29.26,15.0,5.0,1.1003262035635482,0.11363781021555139,0.6947257186763955,0.2932335201160628,1.3720598274689773,0.14643798252074897,1.4355892103745216,0.21322105186345958,0.10752480962697417,0.282583893646386,0.0030668536758462497,0.0015009280081971469,0.0027493153690523126,8.316533206738197e-06,0.001099943299309289,0.00039585228258848417,0.0038079613740967244,0.0028129624603570845,0.0033523294081304242,4.000294145713301,11.796056311444502,4.846176814378784,15.0,29.26,0.0,0.25,0.476727368715791,0.02886741506747551,-0.04978120625618294,0.18149411989550396,0.16549478610610288,0.1229289854995364,0.03292855762136053,0.003944281589007868,-0.004697443044863045,0.027378917590553664,0.001853221830428425,0.015106236901093917,0.037706856056504055,0.09119050841158315,0.01458872119410692,0.045661192013307456
21,1.0001524744027304,0.0053569395120151905,15.0,29.65,14.0,4.0,1.000385845922027,0.0913666214924671,0.6711875216100394,0.29483543257742884,1.29054768532094,0.13508678311378244,1.3720760817386572,0.21217199879838025,0.09842810915835219,0.26639305299789756,0.003282501368977244,0.0027910952043344738,0.005470381894600427,8.23747246193819e-06,0.0010000270431803871,0.00039587330007272305,0.005223109101935015,0.004160046660913059,0.008597382108893393,3.0001511446502964,6.253632806009054,3.1264883751591026,15.0,29.65,0.0,0.25,0.5219890709362953,0.032571672414248305,-0.04479829362548297,0.18321625694263485,0.18497229612005642,0.1495940561040965,0.03355673225997941,0.005038114974508969,-0.0009301421720934969,0.03420307294273405,0.0037678846726766743,0.02237074394876715,0.045065274575740305,0.07995327151197631,0.01711755345359592,0.04348572762959832
22,1.0001052867383513,0.005783714999538689,15.0,28.95,12.0,4.0,0.9004377622352411,0.07077844356043676,0.6488691466444971,0.2619444163011783,1.1915617372711071,0.10971048841504394,1.2963452993836595,0.1917336302395359,0.0813882565360889,0.229711106397713,0.00793769604806825,0.0023384600176624398,0.013346841540976082,8.165460316817069e-06,0.0009001468840046823,0.00039590972637948164,0.012630611971655914,0.0035184367006863737,0.021191170304807126,3.000025397106003,6.72419573879716,3.021140826760509,15.0,28.95,0.0,0.25,0.5932901258408168,0.04930283450846506,-0.039066308297093386,0.18094795052113677,0.21204108279201273,0.14030687929657226,0.032730404187100375,0.007352553643488081,-0.0009057023662773695,0.04494528824019491,0.0017894419992276567,0.019678964456660484,0.048677328441977884,0.03481795172686249,0.052210000022418955,0.046015841147827245
23,1.0001204056865465,0.004745739250067198,15.0,29.42,11.0,3.0,0.7983057326748698,0.05879647800829968,0.6022260713524158,0.2397701213743607,1.0865388289482276,0.09154095225040608,1.2128385996837745,0.17517345664590278,0.06707378768910363,0.19944686783066684,0.0013574156072925908,0.001956027659302409,0.0005369695220023061,8.098698423518202e-06,0.0007980272236443731,0.0003958959084687387,0.0033714973713712864,0.003757637787873262,0.0011519641498130325,2.000427172625319,4.232279915107238,8.314116459187353,15.0,29.42,0.0,0.25,0.5608793879626238,-0.005304136263443883,-0.037546463270150786,0.1985054720736479,0.20932860350718396,0.16098585999021534,0.03939072608501595,0.0023391225528960943,-0.0013858116436365777,0.04380323363651939,0.005054386404523864,0.025907460831381172,0.05455071027645826,0.10353995655009042,0.0888025292161456,0.050258991496457246
24,1.0001214022757698,0.00478495473351184,15.0,29.94,10.0,3.0,0.7002768118193696,0.04350241288536543,0.5540039513480068,0.19769432260350128,0.9158618677000506,0.06891873166124234,1.0776136872201414,0.14909723358670968,0.050458930421488114,0.17564954360881727,0.0006878433240574053,0.0010837395759842505,0.0010241467534578784,8.041828152079438e-06,0.0007000248368236309,0.0003958933597176821,0.001707706260887462,0.002202580650238772,0.0019767815034779724,2.001640508668009,7.286316303645967,3.994377357245909,15.0,29.94,0.0,0.25,0.5892231156407985,-0.002920523221607025,-0.10050937094206865,0.2016136558728701,0.24050010374630337,0.17247409065218097,0.040634448791799484,0.0006891232028114695,0.0011726407724883157,0.05782090342314231,0.0010571789418523409,0.029737356353275887,0.06409635428410884,0.0973785385007414,0.03764850960030054,0.023279717425628742
25,1.0001160458452725,0.005000712766497638,15.0,28.96,8.0,2.0,0.5995080772018238,0.031290282249148836,0.548680342341409,0.16023121236656584,0.6860274605346275,0.0514670443165526,0.9090987635005073,0.1390087119212055,0.04000376070786878,0.1583789104263517,0.0010813280740592512,0.00013316548167078938,0.006563831139859311,7.990829724730144e-06,0.0005992847964444478,0.0003958974148068357,0.009710864849522162,0.001388515575551643,0.057212901657185,1.0002184487369865,8.35912573230016,1.0145978159238138,15.0,28.96,0.0,0.25,0.6739224695185804,-0.036034433225185146,-0.09569627522061616,0.21272787798085008,0.22863687464886417,0.1997205883369146,0.04523690701565172,0.0008321946250609395,0.0013981847212087644,0.05225607051360171,0.001406522897083619,0.03987402676044072,0.06868350214484707,0.2631530251695363,0.03424949283325292,0.12299332066253461
26,1.0001278990450204,0.004410373290767243,15.0,29.66,7.0,2.0,0.49979916044794365,0.018584163607462602,0.5048953217344663,0.13313591705932207,0.4272296328859805,0.03541411822824497,0.7168633498447249,0.12097857020456348,0.028326219786326,0.12929612244046565,0.000790320142793427,0.0007787870183594871,0.001395957059172892,7.947783836622545e-06,0.0004996205091721275,0.0003958865722271837,0.0070946800238727995,0.0023384806004131484,0.0075569257898769225,1.0004045613684895,3.0643049162151037,1.343233920181979,15.0,29.66,0.0,0.25,0.6762394802291182,-0.0872777589043328,-0.05818144607470126,0.22335180063629667,0.22200923322454655,0.18600487903571655,0.0498689601260092,0.013059593543060752,0.0023781363194255237,0.04927126051852372,0.005768755384573773,0.03458601495175421,0.06686311779814356,0.17791171683900708,0.0395151769649099,0.08205068201360403
27,1.000122899159664,0.00425169673082076,15.0,28.09,5.0,1.0,0.3994863366326265,0.013061848627037305,0.4674272602092704,0.09737803572081617,0.25936800462009607,0.023865851778346384,0.6125962760166449,0.10055780389689278,0.02004023895698381,0.10281457418410911,0.0,0.0,0.0,7.91229543458243e-06,0.0003993631359903919,0.00039588938013736697,NaN,NaN,NaN,NaN,NaN,NaN,15.0,28.09,0.0,0.25,0.6220371930533591,-0.014493491723775153,-0.035552330080059064,0.25684049649892643,0.2283533639077468,0.19472117907152142,0.06594174653113949,0.005559803595011598,0.0015208805498707432,0.05212529507949686,-0.0025725648122648078,0.03790185463875179,0.07798444812469407,NaN,NaN,NaN
28,1.0001102150537635,0.00414398454781692,15.0,28.95,4.0,1.0,0.2999784047910866,0.009388562808849229,0.42280776280660154,0.05222706965437189,2.045245568588519,0.010603353890286915,0.4239301850870535,0.07290713034982706,0.01190053904340702,0.08146710977306496,0.0,0.0,0.0,7.884869492874952e-06,0.00029989985109403857,0.0003958981680306712,NaN,NaN,NaN,NaN,NaN,NaN,15.0,28.95,0.0,0.25,0.6430700933003342,-0.049359942443386866,-0.022771684463155927,0.2557142199811279,0.23213021488106603,0.1698867332248163,0.06536625771310142,0.012544914477806899,0.008486952681275816,0.05386506073960054,0.0047230207595079015,0.02885115750138205,0.07404123797704201,NaN,NaN,NaN
29,1.0001214183381089,0.00419976452413165,15.0,25.47,2.0,0.0,0.19995422944118343,0.004862381921484529,0.3972020421345686,NaN,NaN,NaN,NaN,0.05752831907650002,0.006727894124911012,0.06458881522377266,NaN,NaN,NaN,7.864944115724836e-06,0.00019989875155159196,0.000395888635496438,NaN,NaN,NaN,NaN,NaN,NaN,15.0,25.47,0.0,0.25,0.7012315433375735,0.02818086130041005,-0.06997946520871239,0.23401256515503024,0.24327436594679416,0.1834631394648149,0.054735628550413105,0.006783168332898866,0.009607200150263893,0.05915410018082103,0.0020454682581448605,0.03364264965329745,0.0737661891922658,NaN,NaN,NaN
30,1.00011467339097,0.004187029962719857,15.0,25.41,1.0,0.0,0.10015712704159,0.0021093645688675137,0.34141652040156945,NaN,NaN,NaN,NaN,0.032195052956201516,0.0024288671365889237,0.060388614644466924,NaN,NaN,NaN,7.8530918273391e-06,0.00010013391615165789,0.0003958926749143012,NaN,NaN,NaN,NaN,NaN,NaN,15.0,25.41,0.0,0.25,0.6227721995996014,-0.014487934314713699,-0.048512968521450685,0.29509280441065244,0.22855125741544996,0.20032424215335304,0.08703773630219507,0.0003581693861940474,-0.012925393420794176,0.05221046699723242,0.0032727631027221257,0.04011052735358789,0.08967936532650769,NaN,NaN,NaN
